id,nev,tipus,kanonikus
5881,villanyszerelő karbantartó munka,feladat,villanyszerelés
5882,gyártóüzem ismerete,elvaras,
5883,minőségi termékek előállítása,soft,
5884,nemzetközi szabványok betartása,soft,
5885,karbantartási feladatok ellátása,feladat,
5886,épület- és berendezés karbantartás,feladat,
5887,műszaki beállítottság,soft,
5889,berendezések üzemképes állapotának fenntartása,feladat,
5892,rendszeres karbantartási feladatok,feladat,
5893,gépek üzembiztonságának fenntartása,feladat,
5894,ellenőrzések elvégzése,feladat,
5896,karbantartó technikus tevékenységek,feladat,
5900,állapotfelmérések elvégzése,feladat,
5902,mechanikai rendszerek ismerete,elvaras,
5903,hidraulikai rendszerek ismerete,elvaras,
5904,pneumatikai rendszerek ismerete,elvaras,
5905,felújítási és átépítési projektek,feladat,
5906,automatizált gépek megelőző karbantartása,feladat,
5908,hibaanalízis készítése,feladat,
5909,fejlesztési javaslatok kidolgozása,feladat,
5910,munkagépek szerelése,elvaras,
5911,mezőgazdasági gépek szerelése,elvaras,
5912,autók szerelése,elvaras,
5913,hegesztés,elvaras,
5916,párkány szabása,feladat,
5917,szúnyogháló szabása,feladat,
5918,kerítés összeszerelése és beépítése,feladat,
5919,telephely rendjének fenntartása,feladat,
5921,parkolástechnikai rendszerek karbantartása,feladat,
5922,gépkocsi-felvonók karbantartása,feladat,
5923,szerviz tevékenységek,feladat,
5924,telepítési ismeretek,elvaras,
5929,gépszerelés,feladat,
5931,építőgépészeti munkák,feladat,
5932,lakatosipari munkák,feladat,
5933,létesítménykarbantartás,feladat,
5934,szakipari munkák,feladat,
5937,üzemi ellátó rendszerek javítása,feladat,
5939,mozgólépcső karbantartása,feladat,
5940,szerelési munkák,feladat,
5943,karbantartási tapasztalat,elvaras,
5944,mozgólépcső gépkezelés,elvaras,
5945,általános karbantartás,feladat,
5946,szerelősorok üzemeltetése,feladat,
5948,üzemzavar elhárítása,feladat,
5949,gyártóeszközök beüzemelése,feladat,
5950,projektfeladatok támogatása,feladat,
5951,mechatronikai ismeretek,elvaras,
5952,hegesztőszerszámok karbantartása,feladat,
5953,pótalkatrészek gyártása,feladat,
5954,hegesztett szerkezetek gyártása,feladat,
5955,gépek időszakos karbantartása,feladat,
5957,lakatos végzettség,elvaras,
5958,fémmegmunkálás,elvaras,
5959,strand karbantartása,feladat,
5960,tisztaság és rend fenntartása,feladat,
5961,biztonság biztosítása,feladat,
5963,automata gyártóberendezések üzemeltetése,feladat,
5964,műszaki problémamegoldás,soft,
5965,új gépek beüzemelése,feladat,
5968,automata szerelősorok üzemeltetése,feladat,
5970,Vision rendszerek kezelése,elvaras,
5974,szakipari munkák elvégzése,feladat,
5977,faipari gépek karbantartása,feladat,
5979,termelőberendezések üzemeltetése,feladat,
5981,karbantartási ütemtervek követése,feladat,
5982,mechanikus karbantartás,feladat,
5983,korszerű technológiák kezelése,eszkoz,
5985,kihívások megoldása,soft,
5987,fenntarthatósági célok megértése,soft,
5990,anyagigénylés,feladat,
5991,mechatronikai technikus végzettség,elvaras,
5992,elektronikai műszerész végzettség,elvaras,
5997,modern technológiák kezelése,eszkoz,
5998,textilipari ismeretek,elvaras,
5999,tervezett karbantartások elvégzése,feladat,
6000,karbantartási dokumentáció vezetése,feladat,
6001,hibaelhárítás termelés közben,feladat,
6002,fejlesztésekben való részvétel,feladat,
6003,mérnök csapattal való együttműködés,soft,
6004,hűtő-kenő emulzió karbantartása,feladat,
6005,folyadék karbantartás,feladat,
6008,üzemi ellátó rendszer karbantartása,feladat,
6009,konténerek javítása,feladat,
6010,épület gépészeti elemek javítása,feladat,
6011,tervezett üzemi karbantartás,feladat,
6012,légtechnikai rendszerek karbantartása,feladat,
6013,épületgépészeti rendszerek karbantartása,feladat,
6014,tisztatér üzemeltetése,feladat,
6015,egészségügyi intézmények ismerete,elvaras,
6016,épületek műszaki állapotának megőrzése,feladat,
6017,hibák megelőzése és elhárítása,feladat,
6019,karbantartó szakmunka,elvaras,
6020,iskolai épületek karbantartása,feladat,
6021,műszaki munka,feladat,
6024,pneumatikus és hidraulikus rendszerek karbantartása,feladat,
6025,PLC-vezérelt gépek diagnosztikája,feladat,
6026,szenzorok és hajtások javítása,feladat,
6027,gépészeti meghibásodások elhárítása,feladat,
6028,gépbeállítások elvégzése,feladat,
6029,gyártási és karbantartási munkák,feladat,
6031,javítási és szerelési feladatok,feladat,
6033,szerszámok kezelése és karbantartása,feladat,
6035,bontási és takarítási munkák,feladat,
6036,épületek karbantartása,feladat,
6037,gyorsszolgálat,feladat,
6039,géplakatos végzettség,elvaras,
6040,mechanikus szerelő végzettség,elvaras,
6043,karbantartó tapasztalat,elvaras,
6045,műszaki rajzolvasás,elvaras,
6046,számítógép felhasználói szintű ismerete,eszkoz,
6048,gépész végzettség,elvaras,
6051,pneumatikai és hidraulikai rendszerek ismerete,elvaras,
6053,szakirányú középfokú végzettség,elvaras,
6054,úszás,elvaras,
6055,vasúti hidak karbantartása,feladat,
6058,elektromos hálózatok karbantartása,feladat,
6059,hibák diagnosztizálása,feladat,
6062,munkavédelmi ismeretek,elvaras,
6063,alállomások karbantartása,feladat,
6064,fázishatárok működtetése,feladat,
6065,vasútállomási kapcsolóterek kezelése,feladat,
6066,üzembiztonsági ismeretek,elvaras,
6067,karbantartási hibák javítása,feladat,
6068,alkatrészcsere,feladat,
6069,üzemi hibák elhárítása,feladat,
6071,sütőipari berendezések ismerete,elvaras,
6072,gyártóeszközök karbantartása,feladat,
6073,mechanikus javítások,feladat,
6074,fenntartható munkakörnyezet ismerete,elvaras,
6075,felvonók karbantartása,feladat,
6076,lift szerkezetek ismerete,elvaras,
6079,teljesítménymérés,soft,
6083,műszaki dokumentáció ismerete,elvaras,
6084,lakkozóberendezések karbantartása,feladat,
6085,vízellátó berendezések felügyelete,feladat,
6086,levegőellátó berendezések felügyelete,feladat,
6087,középfokú műszaki végzettség,elvaras,
6088,gépgyártástechnológiai ismeretek,elvaras,
6089,műszaki rajzok olvasása,feladat,
6090,hegesztési technológiák,elvaras,
6091,automatizált gyártó környezet ismerete,elvaras,
6092,1-3 év karbantartó tapasztalat,elvaras,
6095,termelőüzemi gépek karbantartása,feladat,
6096,berendezések mechanikai karbantartása,feladat,
6097,meghibásodások felismerése és javítása,feladat,
6098,lakatos ismeretek,elvaras,
6099,szerelés,feladat,
6101,asztalos munkák,feladat,
6104,gépész szerelés,elvaras,
6106,ipari elektromos berendezések karbantartása,feladat,
6107,ipari mechanikai berendezések karbantartása,feladat,
6108,csomagoló gépek hibakeresése és javítása,feladat,
6109,mezőgazdasági sorok hibakeresése és javítása,feladat,
6110,villanyszerelési ismeretek,elvaras,
6112,közterületi karbantartási munkák,feladat,
6119,lámpák javítása,feladat,
6120,elektromos kapcsolók javítása,feladat,
6121,konnektorok javítása,feladat,
6125,Fanuc vezérlés,elvaras,
6126,Siemens vezérlés,eszkoz,
6127,gépkorrekciók elvégzése,feladat,
6128,gyártási pontosság,soft,
6129,gumitermékeket gyártó gépek kezelése,feladat,
6130,gépek beállítása,feladat,
6132,technológiai előírások betartása,soft,
6135,légtechnikai gépek kezelése,feladat,
6137,pályakezdő szint elfogadott,elvaras,
6150,CNC esztergályos gépkezelés,elvaras,
6151,CNC marógép kezelés,feladat,
6152,élhajlító gépkezelés,feladat,
6156,nyomdagépek kezelése,feladat,
6157,gépmesteri feladatok,feladat,
6158,géppark karbantartása,feladat,
6160,modern technológiához való alkalmazkodás,soft,
6161,fröccsöntő gépkezelés,feladat,
6162,gépek felügyelete,feladat,
6164,gépek feltöltése,feladat,
6167,releváns tapasztalat,elvaras,
6169,precíziós fémmegmunkálás,feladat,
6170,elektromechanikai rendszerek ismerete,elvaras,
6171,modern technológia alkalmazása,soft,
6172,hosszú távú karrierlehetőség,soft,
6173,forgácsoló gépek kezelése,feladat,
6175,precíz munka,soft,
6177,fékalkatrészek gyártása,feladat,
6179,CNC gépkezelői szakmai képzettség,elvaras,
6180,fémiparban szerzett tapasztalat,elvaras,
6181,megmunkáló központok kezelése,feladat,
6182,önellenőrzés,feladat,
6183,mérőeszközök használata,feladat,
6184,vállalatirányítási rendszer adatrögzítése,feladat,
6186,köszörűgépek kezelése,feladat,
6187,CNC programok betöltése,feladat,
6188,CNC programok módosítása,feladat,
6189,műszaki dokumentáció értelmezése,feladat,
6190,extruder filmgyártó gépek kezelése,feladat,
6191,gyártó gépek működtetése,feladat,
6192,technológiai utasítások követése,feladat,
6194,kétműszakos munkarend,soft,
6195,CNC gépek beállítása,feladat,
6196,CNC gépek kezelése,feladat,
6197,mérési protokollok alapján korrekciók,feladat,
6198,CNC megmunkáló programok értelmezése,feladat,
6199,műszaki rajzok értelmezése,elvaras,
6201,befogókészülékek kezelése,feladat,
6202,Siemens gépek kezelése,eszkoz,
6203,Fanuc gépek kezelése,eszkoz,
6204,Okuma gépek kezelése,eszkoz,
6207,egyedi alkatrészek gyártása,feladat,
6208,Amada HFE M2 élhajlítógép kezelése,eszkoz,
6210,műszaki rajzok alapján gyártás,feladat,
6211,gyártási utasítások követése,feladat,
6212,méretellenőrzés,feladat,
6214,gépkezelők támogatása,feladat,
6215,teljesítményfigyelés,feladat,
6216,technológiai paraméterek ellenőrzése,feladat,
6217,technológiai paraméterek finomhangolása,feladat,
6218,CNC hajlítógép kezelése,feladat,
6219,CNC géppel kapcsolatos végzettség,elvaras,
6221,Trumpf CNC élhajlító gépek kezelése,eszkoz,
6222,Trumpf CNC élhajlító gépek programozása,feladat,
6223,Delem vezérlés programozása,eszkoz,
6224,Task 6000 vezérlés programozása,eszkoz,
6225,fröccsöntő gépek üzemeltetése,feladat,
6226,termékek sorjázása,feladat,
6227,termékek ellenőrzése,feladat,
6228,három műszakos munkarend vállalása,elvaras,
6229,CNC marógép kezelése,eszkoz,
6231,tapasztalat gépkezelésben,elvaras,
6232,élhajlító gépek kezelése,eszkoz,
6233,8 órás munkarend vállalása,soft,
6234,AMADA CNC élhajlító gépek beállítása,eszkoz,
6235,egyedi gyártás,feladat,
6236,szakrajz alapján munkavégzés,elvaras,
6237,gépátállás,feladat,
6239,CNC élhajlító gépkezelés tapasztalata,elvaras,
6240,hídelemek hegesztése,feladat,
6241,vastaganyagos munka,feladat,
6242,híd elemek hegesztésének tapasztalata,elvaras,
6243,nagy szerkezetek hegesztésének tapasztalata,elvaras,
6244,lézervágó gépek szervizelése,feladat,
6248,gyógyszergyártó gépek üzemeltetése,feladat,
6249,gépek ellenőrzése,feladat,
6250,gépek tesztelése,feladat,
6251,gépek tisztítása,feladat,
6252,gyártási műveletek elvégzése,feladat,
6254,darabolt alkatrészek gyártása,feladat,
6255,darabolás,feladat,
6257,automatizált csomagolóanyag gyártó gépsorok kezelése,eszkoz,
6258,gépek átállítása,feladat,
6262,felületkezelési technológiák,eszkoz,
6263,alkatrészek kezelése,feladat,
6264,gázturbina alkatrészek feldolgozása,feladat,
6265,minőségkontroll,feladat,
6266,hajlító gépek beállítása,feladat,
6268,lángvágó kezelése,eszkoz,
6269,fémipari alapképzettség,elvaras,
6270,szerkezetlakatos ismeretek,elvaras,
6271,termelési gépek ellátása alapanyaggal,feladat,
6273,3 műszakos munkarend,elvaras,
6277,automata gépek kezelése,feladat,
6278,félautomata gépek kezelése,feladat,
6280,gépbeállítások,feladat,
6282,automatizált gépek kezelése,elvaras,
6283,Ipar 4.0 technológia,eszkoz,
6284,modern gyártási folyamatok,elvaras,
6285,alkatrészek behelyezése,feladat,
6286,hegesztőgép kezelése,eszkoz,
6287,forrasztási műveletek,feladat,
6288,hegesztési műveletek,feladat,
6290,műszaki ellenőrzés,feladat,
6292,orvosi segédeszközök gyártása,elvaras,
6297,üzemi rend fenntartása,feladat,
6301,tömítési megoldások,eszkoz,
6302,autóipari gyártás,elvaras,
6303,repülőipari gyártás,elvaras,
6304,gépgyártás,elvaras,
6305,tekercsgombolyítás,feladat,
6306,transzformátortekercs szerelése,feladat,
6307,transzformátor szerelése,feladat,
6309,vákuumkályhakezelés,feladat,
6312,gyártóberendezések kezelése,feladat,
6315,papírgyártási technológia,eszkoz,
6316,csomagolóanyag-gyártás,feladat,
6318,gyártógépek feltöltése alapanyaggal,feladat,
6319,gépek kezelése és felügyelete,feladat,
6320,késztermékek kezelése,feladat,
6321,gumiipari technológia,eszkoz,
6323,járműipari gyártás,eszkoz,
6325,korrekciók elvégzése mérési protokollok alapján,feladat,
6326,forgácsolás,feladat,
6327,szakmai tudás,soft,
6328,CNC gépek kezelése és beállítása,feladat,
6329,korrekciók elvégzése,feladat,
6333,CNC marógépek kezelése,eszkoz,
6335,egyedi és kis szériás alkatrészek gyártása,feladat,
6337,plazmavágó gépek kezelése,eszkoz,
6338,táblalemezekből alkatrészek kivágása,feladat,
6341,3-5 tengelyes Heidenhain vezérlésű marógépek programozása,feladat,
6344,szerszámozás,feladat,
6345,átállások és mérések,feladat,
6347,alkatrészgyártás,feladat,
6348,különféle anyagok feldolgozása,elvaras,
6349,CNC eszterga kezelése,eszkoz,
6350,CNC maró kezelése,eszkoz,
6351,precíziós forgácsolt fémalkatrészek gyártása,feladat,
6353,automatizált gyártási folyamatok ismerete,elvaras,
6357,precíziós munka,soft,
6359,CNC megmunkáló programok elkészítése,feladat,
6360,CNC megmunkáló programok ellenőrzése,feladat,
6361,technikai dokumentáció olvasása,elvaras,
6365,betanulási képesség,soft,
6369,precíziós megmunkálás,feladat,
6373,szakmai fejlődési motiváció,soft,
6374,hajlító gépkezelés,eszkoz,
6375,haszongépjármű-ipar ismerete,elvaras,
6377,modern gyártási technológiák ismerete,elvaras,
6378,ABB robotsor kezelése,eszkoz,
6379,MFA robotsor kezelése,eszkoz,
6380,mechanikai operátor feladatok,feladat,
6381,gyártósori munka tapasztalata,elvaras,
6383,autóipari környezet ismerete,elvaras,
6384,kutter gépkezelése,eszkoz,
6385,sütő gépkezelése,eszkoz,
6386,minőség ellenőrzése,feladat,
6387,munkanapló vezetése,feladat,
6389,munkakörnyezet tisztántartása,feladat,munkakörnyezet rendezettségének biztosítása
6391,egyetemes forgácsológépek kezelése,eszkoz,
6393,eszterga kezelése,eszkoz,
6395,forgácsolási munkák végzése,feladat,
6398,CNC élhajlító gépek beállítása,elvaras,
6399,CNC élhajlító gépek programozása,feladat,
6400,szakrajz alapján gyártás,feladat,
6403,NC gépkezelés,elvaras,
6405,délelőtti műszak,feladat,
6406,CNC forgácsológép kezelése,feladat,
6407,gépátállások és beállítások,feladat,
6408,befogókészülékek cseréje,feladat,
6411,CNC élhajlító gépek kezelése,elvaras,
6419,Haas vezérlés,elvaras,
6423,3 és 5 tengelyes marógépek kezelése,elvaras,
6424,DMG gépek kezelése,elvaras,
6425,HERMLE gépek kezelése,elvaras,
6426,MATSUURA gépek kezelése,elvaras,
6427,Heidenhain vezérlés,elvaras,
6431,termékleszedés,feladat,
6432,mérési feladatok,feladat,
6435,munkahely tisztántartása,feladat,
6436,automatizált gépek figyelése,feladat,
6437,gépek kiszolgálása alapanyagokkal,feladat,
6438,alapvető beállítások,feladat,
6439,alapvető karbantartás,feladat,
6440,hibajelentés,feladat,
6446,digitális sofőr kártya,elvaras,
6447,nemzetközi gépjárművezetés,feladat,
6448,tapasztalat (1-2 év),elvaras,
6452,biztonságos szállítás,soft,
6458,tapasztalat (3-5 év),elvaras,
6462,nemzetközi kamionvezetés,elvaras,
6464,tapasztalat (5 év),elvaras,
6467,alvállalkozók kiválasztása,feladat,
6468,fuvarmegbízások kezelése,feladat,
6469,fuvarok nyomon követése,feladat,
6471,digitális tachográf kártya,elvaras,
6473,PÁV II. igazolvány,elvaras,
6475,pótkocsi felhúzás,feladat,
6477,fix tranzit útvonal ismerete,elvaras,
6478,pótkocsi csere,feladat,
6481,önkihordós szerelvény vezetése,feladat,
6483,billencs gépkocsi vezetése,feladat,
6487,DAF XF vezetése,eszkoz,
6488,ponyvás és dobozos pótkocsik kezelése,eszkoz,
6489,kocsigazda rendszer ismerete,elvaras,
